,Unnamed: 0,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW),Battery Power Stored (KWh),Current Power From Grid (KWh),Battery Power Failed To Charge (KWh)
1177,1177,12,6,45,Sunny,15.40000057,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,6.452917955100535,61.0,198.0,31.19999886,7.799999714,190.1999969,0.0,29.80000114,0.0
1178,1178,12,7,0,Sunny,15.95000076,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,9.476917753500535,61.0,202.0,41.59999848,13.0,189.0,0.0,19.400001520000004,0.0
1179,1179,12,7,15,Sunny,16.5,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,12.500917551900535,63.0,206.0,52.0,19.5,186.5,0.0,11.0,0.0
1180,1180,12,7,30,Sunny,17.05000114,True,100,5.199999809,0,False,100,0.0,0,True,50,2.299999952,20.0,15.317917440300535,65.0,210.5,62.39999772,27.29999924,183.1999969,0.0,2.6000022799999982,0.0
1181,1181,12,7,45,Sunny,17.60000038,True,100,5.199999809,0,True,100,1.75,0,True,55,2.529999971,22.0,17.927917311600535,82.0,215.5,72.79999542,36.39999771,179.0999908,0.0,9.200004579999998,0.0
1182,1182,12,8,0,Sunny,18.14999962,True,100,5.199999809,0,True,100,1.75,0,True,65,2.989999771,26.0,21.905917165800535,86.0,221.0,83.19999694,46.79999542,174.1999969,0.0,2.8000030599999945,0.0
1183,1183,12,8,15,Sunny,18.70000076,False,100,0.0,45,False,100,0.0,15,False,70,3.2199999335,28.000000000000004,25.469917200000534,28.000000000000004,227.5,93.59999848,58.49999619,169.0,16.39999962,0.0,0.0
1184,1184,12,8,30,Sunny,19.25,True,100,5.199999809,45,True,100,1.75,15,True,75,3.449999809,30.0,22.571917259850533,90.0,242.5,98.79999542,70.84999847,171.6499939,18.599998475,0.0,0.0
1185,1185,12,8,45,Sunny,19.80000114,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,25.721917259850535,32.0,265.0,104.0,83.84999847,181.1499939,36.599998475,0.0,0.0
1186,1186,12,9,0,Sunny,20.35000038,True,100,5.199999809,45,True,100,1.75,15,True,90,4.139999866,36.0,22.409917199550534,96.0,288.0,109.19999694,97.5,190.5,39.89999771,0.0,0.0
1187,1187,12,9,15,Sunny,20.89999962,True,100,5.199999809,45,True,100,1.75,15,True,95,4.369999886,38.0,24.938917148250535,98.0,312.0,114.3999939,111.8000031,200.1999969,43.999996185,0.0,0.0
1188,1188,12,9,30,Sunny,21.45000076,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,27.260917078950538,40.0,336.5,119.59999848,126.75,209.75,63.899995805,0.0,0.0
1189,1189,12,9,45,Sunny,22.0,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,23.12091716445054,100.0,361.5,124.79999542,142.3500061,219.1499939,70.09999466000001,0.0,0.0
1190,1190,12,10,0,Sunny,22.55000114,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,25.23591707805054,100.0,386.5,130.0,158.6000061,227.8999939,77.59999466000001,0.0,0.0
1191,1191,12,10,15,Sunny,23.10000038,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,27.350916991650543,40.0,411.5,135.19999694,175.5,236.0,101.39999389500001,0.0,0.0
1192,1192,12,10,30,Sunny,23.64999962,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,23.210917077150544,100.0,436.5,140.3999939,193.0500031,243.4499969,111.49999237,0.0,0.0
1193,1193,12,10,45,Sunny,24.20000076,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,25.325916990750546,40.0,461.5,145.59999084,211.25,250.2500153,137.89999008,0.0,0.0
1194,1194,12,11,0,Sunny,24.75,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,21.185917076250547,100.0,471.5,145.59999084,229.4499969,242.0500031,149.29998779000002,0.0,0.0
1195,1195,12,11,15,Sunny,25.30000114,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,23.30091698985055,100.0,481.5,145.59999084,247.6499939,233.8500061,160.69998550000003,0.0,0.0
1196,1196,12,11,30,Sunny,25.85000038,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,25.41591690345055,40.0,491.5,145.59999084,265.8500061,225.6500092,187.09998321000003,0.0,0.0
1197,1197,12,11,45,Sunny,26.40000153,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,21.275916988950552,100.0,501.5,145.59999084,284.0500183,217.4500122,198.49998092000004,0.0,0.0
1198,1198,12,12,0,Sunny,26.95000076,True,100,5.199999809,0,True,100,1.75,0,True,95,4.369999886,38.0,23.390916902550554,98.0,511.5,145.59999084,302.2500305,209.2500153,210.39997863000005,0.0,0.0
1199,1199,12,12,15,Sunny,27.5,False,100,0.0,0,False,100,0.0,0,True,90,4.139999866,36.0,25.712916833250556,36.0,521.0,145.59999084,320.4500427,200.5500183,237.79997634000006,0.0,0.0
1200,1200,12,12,30,Sunny,28.05000114,True,100,5.199999809,45,True,100,1.75,15,False,85,3.9099999192499997,34.0,21.986916953850557,94.0,530.0,145.59999084,338.6500549,191.3500214,250.69997405000007,0.0,0.0
1201,1201,12,12,45,Sunny,28.60000038,True,100,5.199999809,45,True,100,1.75,15,True,80,3.680000067,32.0,24.72291685462556,92.0,545.0,145.59999084,356.8500671,188.1500244,264.0999717600001,0.0,0.0
1202,1202,12,13,0,Sunny,29.15000153,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,27.66591662242556,32.0,568.0,145.59999084,375.0500793,192.9500275,292.49996947000005,0.0,0.0
1203,1203,12,13,15,Sunny,29.70000076,True,100,5.199999809,45,True,100,1.75,15,True,85,3.910000086,34.0,24.35391656212556,94.0,591.0,145.59999084,393.2500916,197.7500305,305.39996718000003,0.0,0.0
1204,1204,12,13,30,Sunny,30.25,False,100,0.0,45,False,100,0.0,15,True,90,4.139999866,36.0,27.089916312825558,36.0,614.5,145.59999084,411.4501038,203.0500336,332.79996489,0.0,0.0
1205,1205,12,13,45,Sunny,30.80000114,True,100,5.199999809,45,True,100,1.75,15,True,95,4.369999886,38.0,23.36391643342556,98.0,638.5,145.59999084,429.650116,208.8500366,344.6999626,0.0,0.0
1206,1206,12,14,0,Sunny,30.80000114,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,25.68591636412556,40.0,663.0,145.59999084,447.8501282,215.1500397,371.09996031,0.0,0.0
1207,1207,12,14,15,Sunny,30.80000114,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,21.54591644962556,100.0,688.0,145.59999084,466.0501404,221.9500427,382.49995801999995,0.0,0.0
1208,1208,12,14,30,Sunny,30.80000114,True,100,5.199999809,45,True,100,1.75,15,True,100,4.599999905,40.0,23.660916363225564,100.0,713.0,145.59999084,484.2501526,228.7500458,393.89995572999993,0.0,0.0
1209,1209,12,14,45,Sunny,30.25,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,25.775916276825566,40.0,738.0,140.3999939,501.8001404,236.2000427,418.99995420499994,0.0,0.0
1210,1210,12,15,0,Sunny,30.25,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,21.635916362325567,100.0,763.0,135.19999694,518.7001343,244.3000488,427.79995343999997,0.0,0.0
1211,1211,12,15,15,Sunny,29.70000076,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,23.75091627592557,100.0,773.0,130.0,534.9501343,238.0500488,435.29995343999997,0.0,0.0
1212,1212,12,15,30,Sunny,29.70000076,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,25.86591618952557,40.0,783.0,124.79999542,550.5501099,232.4500427,456.49995229499996,0.0,0.0
1213,1213,12,15,45,Sunny,29.15000153,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,21.725916275025572,100.0,793.0,119.59999848,565.5001221,227.5000458,461.399951915,0.0,0.0
1214,1214,12,16,0,Sunny,29.15000153,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,23.840916188625574,100.0,803.0,114.3999939,579.8001099,223.2000427,464.99995039,0.0,0.0
1215,1215,12,16,15,Sunny,28.60000038,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,25.955916102225576,40.0,813.0,109.19999694,593.4501343,219.5500488,482.29994962499995,0.0,0.0
1216,1216,12,16,30,Sunny,28.05000114,True,100,5.199999809,0,True,100,1.75,0,True,100,4.599999905,40.0,21.815916187725577,100.0,823.0,104.0,606.4501343,216.5500488,483.29994962499995,0.0,0.0
1217,1217,12,16,45,Sunny,27.5,True,100,5.199999809,45,True,100,1.75,15,False,100,4.599999905,40.0,23.93091610132558,100.0,833.0,98.79999542,618.8001099,214.2000427,482.99994847999994,0.0,0.0
1218,1218,12,17,0,Sunny,26.95000076,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,26.04591601492558,38.0,848.0,93.59999848,630.5001221,217.5000458,496.89994809999996,0.0,0.0
1219,1219,12,17,15,Sunny,26.40000153,True,100,5.199999809,45,True,100,1.75,15,True,90,4.139999866,36.0,22.112916117525582,96.0,872.5,88.3999939,641.5501099,230.9500427,494.99994657499997,0.0,0.0
1220,1220,12,17,30,Sunny,25.85000038,True,100,5.199999809,45,True,100,1.75,15,True,85,3.910000086,34.0,24.641916066225583,94.0,896.5,83.19999694,651.9501343,244.5500488,492.29994580999994,0.0,0.0
1221,1221,12,17,45,Sunny,25.30000114,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,27.377915816925583,32.0,920.0,72.79999542,661.0501099,258.9500427,500.0,0.0,2.4999446649999406
1222,1222,12,18,0,Sunny,24.75,True,100,5.199999809,45,False,100,0.0,15,True,70,3.21999979,28.0,24.065915756625582,73.0,943.0,62.39999772,668.8500977,274.1500549,497.34999943,0.0,0.0
1223,1223,12,18,15,Sunny,24.20000076,False,100,0.0,45,False,100,0.0,15,True,65,2.989999771,26.0,25.847915773725582,26.0,965.0,52.0,675.3500977,289.6500549,500.0,0.0,3.8499994300000253
1224,1224,12,18,30,Sunny,23.64999962,True,100,5.199999809,45,False,100,0.0,15,True,60,2.75999999,24.0,23.15691597982558,69.0,986.5,41.59999848,680.5501099,305.9500427,493.14999962,0.0,0.0
1225,1225,12,18,45,Sunny,23.10000038,False,100,0.0,45,False,100,0.0,15,True,55,2.529999971,22.0,25.35291581692558,22.0,1007.5,31.19999886,684.4501343,323.0500488,495.44999933500003,0.0,0.0
1226,1226,12,19,0,Sunny,22.55000114,False,100,0.0,0,True,100,1.75,0,True,45,2.069999933,18.0,23.07591584302558,33.0,1028.0,20.79999924,687.0501099,340.9500427,492.39999914500004,0.0,0.0
1227,1227,12,19,15,Sunny,22.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,22.78791590332558,16.0,1032.5,10.399999618,688.3500977,344.1500549,490.99999904950005,0.0,0.0
1228,1228,12,19,30,Sunny,22.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,21.13191587362558,16.0,1036.5,0.0,688.3500977,348.1500549,486.99999904950005,0.0,0.0
1229,1229,12,19,45,Sunny,21.45000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,19.47591584392558,16.0,1040.5,0.0,688.3500977,352.1500549,482.99999904950005,0.0,0.0
1230,1230,12,20,0,Sunny,21.45000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,17.81991581422558,16.0,1044.5,0.0,688.3500977,356.1500549,478.99999904950005,0.0,0.0
1231,1231,12,20,15,Sunny,20.89999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,16.16391578452558,16.0,1048.5,0.0,688.3500977,360.1500549,474.99999904950005,0.0,0.0
1232,1232,12,20,30,Sunny,20.89999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,14.507915754825582,16.0,1052.5,0.0,688.3500977,364.1500549,470.99999904950005,0.0,0.0
1233,1233,12,20,45,Sunny,20.35000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,12.851915725125583,16.0,1056.5,0.0,688.3500977,368.1500549,466.99999904950005,0.0,0.0
1234,1234,12,21,0,Sunny,20.35000038,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,11.195915695425583,16.0,1060.5,0.0,688.3500977,372.1500549,462.99999904950005,0.0,0.0
1235,1235,12,21,15,Sunny,19.80000114,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,9.539915665725584,16.0,1064.5,0.0,688.3500977,376.1500549,458.99999904950005,0.0,0.0
1236,1236,12,21,30,Sunny,19.80000114,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.883915636025584,16.0,1068.5,0.0,688.3500977,380.1500549,454.99999904950005,0.0,0.0
1237,1237,12,21,45,Sunny,19.25,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.227915606325585,16.0,1072.5,0.0,688.3500977,384.1500549,450.99999904950005,0.0,0.0
1238,1238,12,22,0,Sunny,19.25,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.571915576625585,61.0,1076.5,0.0,688.3500977,388.1500549,435.74999904950005,0.0,0.0
1239,1239,12,22,15,Sunny,18.70000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.5959153750255854,16.0,1080.5,0.0,688.3500977,392.1500549,431.74999904950005,0.0,0.0
1240,1240,12,22,30,Sunny,18.70000076,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.939915345325586,16.0,1084.5,0.0,688.3500977,396.1500549,427.74999904950005,0.0,0.0
1241,1241,12,22,45,Sunny,18.14999962,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.2839153156255865,61.0,1088.5,0.0,688.3500977,400.1500549,412.49999904950005,0.0,0.0
1242,1242,12,23,0,Sunny,18.14999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.307915114025587,16.0,1092.5,0.0,688.3500977,404.1500549,408.49999904950005,0.0,0.0
1243,1243,12,23,15,Sunny,17.60000038,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.651915084325587,61.0,1096.5,0.0,688.3500977,408.1500549,393.24999904950005,0.0,0.0
1244,1244,12,23,30,Sunny,17.05000114,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.675914882725587,16.0,1115.5,0.0,688.3500977,427.1500549,389.24999904950005,0.0,0.0
1245,1245,12,23,45,Sunny,17.05000114,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.019914853025588,16.0,1134.5,0.0,688.3500977,446.1500549,385.24999904950005,0.0,0.0
1246,1246,12,24,0,Sunny,16.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.363914823325588,61.0,1153.5,0.0,688.3500977,465.1500549,369.99999904950005,0.0,0.0
1247,1247,13,0,15,Cloudy,15.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.387914621725589,16.0,19.0,0.0,0.0,19.0,365.99999904950005,0.0,0.0
1248,1248,13,0,30,Cloudy,14.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.731914592025589,16.0,38.0,0.0,0.0,38.0,361.99999904950005,0.0,0.0
1249,1249,13,0,45,Cloudy,14.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.07591456232559,61.0,57.0,0.0,0.0,57.0,346.74999904950005,0.0,0.0
1250,1250,13,1,0,Cloudy,14.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.09991436072559,16.0,61.0,0.0,0.0,61.0,342.74999904950005,0.0,0.0
1251,1251,13,1,15,Cloudy,14.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.44391433102559,16.0,65.0,0.0,0.0,65.0,338.74999904950005,0.0,0.0
1252,1252,13,1,30,Cloudy,13.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.787914301325591,61.0,69.0,0.0,0.0,69.0,323.49999904950005,0.0,0.0
1253,1253,13,1,45,Cloudy,13.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.811914099725591,16.0,73.0,0.0,0.0,73.0,319.49999904950005,0.0,0.0
1254,1254,13,2,0,Cloudy,13.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.155914070025592,16.0,77.0,0.0,0.0,77.0,315.49999904950005,0.0,0.0
1255,1255,13,2,15,Cloudy,13.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.499914040325592,61.0,81.0,0.0,0.0,81.0,300.24999904950005,0.0,0.0
1256,1256,13,2,30,Cloudy,12.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.523913838725592,16.0,85.0,0.0,0.0,85.0,296.24999904950005,0.0,0.0
1257,1257,13,2,45,Cloudy,12.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.867913809025593,16.0,89.0,0.0,0.0,89.0,292.24999904950005,0.0,0.0
1258,1258,13,3,0,Cloudy,12.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.211913779325593,61.0,93.0,0.0,0.0,93.0,276.99999904950005,0.0,0.0
1259,1259,13,3,15,Cloudy,12.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.235913577725594,16.0,97.0,0.0,0.0,97.0,272.99999904950005,0.0,0.0
1260,1260,13,3,30,Cloudy,11.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.579913548025594,61.0,101.0,0.0,0.0,101.0,257.74999904950005,0.0,0.0
1261,1261,13,3,45,Cloudy,11.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.603913346425594,16.0,105.0,0.0,0.0,105.0,253.74999904950005,0.0,0.0
1262,1262,13,4,0,Cloudy,11.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.947913316725595,16.0,109.0,0.0,0.0,109.0,249.74999904950005,0.0,0.0
1263,1263,13,4,15,Cloudy,11.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.291913287025595,61.0,113.0,0.0,0.0,113.0,234.49999904950005,0.0,0.0
1264,1264,13,4,30,Cloudy,10.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.315913085425596,16.0,117.0,0.0,0.0,117.0,230.49999904950005,0.0,0.0
1265,1265,13,4,45,Cloudy,10.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.659913055725596,16.0,121.0,0.0,0.0,121.0,226.49999904950005,0.0,0.0
1266,1266,13,5,0,Cloudy,10.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.003913026025597,61.0,125.0,0.0,0.0,125.0,211.24999904950005,0.0,0.0
1267,1267,13,5,15,Cloudy,10.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.027912824425597,16.0,144.0,0.0,0.0,144.0,207.24999904950005,0.0,0.0
1268,1268,13,5,30,Cloudy,9.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.371912794725597,16.0,163.0,0.0,0.0,163.0,203.24999904950005,0.0,0.0
1269,1269,13,5,45,Cloudy,10.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.715912765025598,61.0,182.0,0.0,0.0,182.0,187.99999904950005,0.0,0.0
1270,1270,13,6,0,Cloudy,11.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.739912563425598,16.0,201.0,0.0,0.0,201.0,183.99999904950005,0.0,0.0
1271,1271,13,6,15,Cloudy,12.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.083912533725599,16.0,220.0,2.0,0.25,219.75,180.49999904950005,0.0,0.0
1272,1272,13,6,30,Cloudy,13.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.427912504025599,61.0,239.0,4.0,0.75,238.25,166.24999904950005,0.0,0.0
1273,1273,13,6,45,Cloudy,14.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.451912302425599,16.0,243.0,6.0,1.5,241.5,163.74999904950005,0.0,0.0
1274,1274,13,7,0,Cloudy,14.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.7959122727256,16.0,247.0,8.0,2.5,244.5,161.74999904950005,0.0,0.0
1275,1275,13,7,15,Cloudy,15.0,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,4.1399122430256,63.0,251.0,10.0,3.75,247.25,148.49999904950005,0.0,0.0
1276,1276,13,7,30,Cloudy,15.5,False,100,0.0,0,False,100,0.0,0,True,50,2.299999952,20.0,6.9569121314256,20.0,255.5,12.0,5.25,250.25,146.49999904950005,0.0,0.0
1277,1277,13,7,45,Cloudy,16.0,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,4.8869121746256,67.0,260.5,14.0,7.0,253.5,133.24999904950005,0.0,0.0
1278,1278,13,8,0,Cloudy,16.5,False,100,0.0,0,False,100,0.0,0,True,65,2.989999771,26.0,7.289912028825601,26.0,266.0,16.0,9.0,257.0,130.74999904950005,0.0,0.0
1279,1279,13,8,15,Cloudy,17.0,True,100,5.199999809,0,False,100,0.0,0,True,70,3.21999979,28.0,4.598912234925601,73.0,272.5,18.0,11.25,261.25,116.99999904950005,0.0,0.0
1280,1280,13,8,30,Cloudy,17.5,False,100,0.0,0,False,100,0.0,0,True,75,3.449999809,30.0,6.380912252025601,30.0,279.5,19.0,13.625,265.875,114.24999904950005,0.0,0.0
1281,1281,13,8,45,Cloudy,18.0,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,3.275912423925601,77.0,287.0,20.0,16.125,270.875,99.99999904950005,0.0,0.0
1282,1282,13,9,0,Cloudy,18.5,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,4.643912191725601,81.0,295.0,21.0,18.75,276.25,84.99999904950005,0.0,0.0
1283,1283,13,9,15,Cloudy,19.0,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,5.597912140425601,83.0,304.0,22.0,21.5,282.5,69.74999904950005,0.0,0.0
1284,1284,13,9,30,Cloudy,19.5,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,6.344912071125601,40.0,328.5,23.0,24.375,304.125,65.49999904950005,0.0,0.0
1285,1285,13,9,45,Cloudy,20.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.2049121566256016,85.0,353.5,24.0,27.375,326.125,50.24999904950005,0.0,0.0
1286,1286,13,10,0,Cloudy,20.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.744912070225602,85.0,378.5,25.0,30.5,348.0,35.24999904950005,0.0,0.0
1287,1287,13,10,15,Cloudy,21.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.2849119838256025,85.0,403.5,26.0,33.75,369.75,20.499999049500047,0.0,0.0
1288,1288,13,10,30,Cloudy,21.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.824911897425603,85.0,428.5,27.0,37.125,391.375,5.9999990495000475,0.0,0.0
1289,1289,13,10,45,Cloudy,22.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.364911811025603,85.0,453.5,28.0,40.625,412.875,0.0,33.00000380199981,0.0
1290,1290,13,11,0,Cloudy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.904911724625604,85.0,478.5,28.0,44.125,434.375,0.0,57.0,0.0
1291,1291,13,11,15,Cloudy,23.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.444911638225605,85.0,503.5,28.0,47.625,455.875,0.0,57.0,0.0
1292,1292,13,11,30,Cloudy,23.5,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.984911551825606,40.0,528.5,28.0,51.125,477.375,0.0,12.0,0.0
1293,1293,13,11,45,Cloudy,24.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.8449116373256063,85.0,553.5,28.0,54.625,498.875,0.0,57.0,0.0
1294,1294,13,12,0,Cloudy,24.5,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,2.3849115509256067,83.0,578.5,28.0,58.125,520.375,0.0,55.0,0.0
1295,1295,13,12,15,Cloudy,25.0,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,3.1319114816256075,81.0,603.0,28.0,61.625,541.375,0.0,53.0,0.0
1296,1296,13,12,30,Cloudy,25.5,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,4.085911430325607,79.0,612.0,28.0,65.125,546.875,0.0,51.0,0.0
1297,1297,13,12,45,Cloudy,26.0,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,5.246911181025608,77.0,620.5,28.0,68.625,551.875,0.0,49.0,0.0
1298,1298,13,13,0,Cloudy,26.5,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,6.614910948825608,32.0,628.5,28.0,72.125,556.375,0.0,4.0,0.0
1299,1299,13,13,15,Cloudy,27.0,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,3.3029108885256084,79.0,636.5,28.0,75.625,560.875,0.0,51.0,0.0
1300,1300,13,13,30,Cloudy,27.5,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,4.463910639225609,81.0,645.0,28.0,79.125,565.875,0.0,53.0,0.0
1301,1301,13,13,45,Cloudy,28.0,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,5.417910587925609,83.0,654.0,28.0,82.625,571.375,0.0,55.0,0.0
1302,1302,13,14,0,Cloudy,28.0,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,6.164910518625609,40.0,663.5,28.0,86.125,577.375,0.0,12.0,0.0
1303,1303,13,14,15,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,2.0249106041256093,85.0,673.5,28.0,89.625,583.875,0.0,57.0,0.0
1304,1304,13,14,30,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.5649105177256097,85.0,688.5,28.0,93.125,595.375,0.0,57.0,0.0
1305,1305,13,14,45,Cloudy,27.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.10491043132561,85.0,713.5,27.0,96.5,617.0,0.0,58.0,0.0
1306,1306,13,15,0,Cloudy,27.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.6449103449256106,85.0,738.5,26.0,99.75,638.75,0.0,59.0,0.0
1307,1307,13,15,15,Cloudy,27.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.184910258525611,85.0,763.5,25.0,102.875,660.625,0.0,60.0,0.0
