,Unnamed: 0,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW),Current Power From Grid (KWh),Battery Power Failed To Charge (KWh),Battery Power Stored (KWh)
965,965,10,1,45,Cloudy,13.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.164930283750291,16,28.0,0.0,0.0,28.0,16.0,0.0,0
966,966,10,2,0,Cloudy,13.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.508930254050291,61,32.0,0.0,0.0,32.0,61.0,0.0,0
967,967,10,2,15,Cloudy,13.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.532930052450292,16,36.0,0.0,0.0,36.0,16.0,0.0,0
968,968,10,2,30,Cloudy,12.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.876930022750292,16,40.0,0.0,0.0,40.0,16.0,0.0,0
969,969,10,2,45,Cloudy,12.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.220929993050293,61,44.0,0.0,0.0,44.0,61.0,0.0,0
970,970,10,3,0,Cloudy,12.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.244929791450293,16,48.0,0.0,0.0,48.0,16.0,0.0,0
971,971,10,3,15,Cloudy,12.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.588929761750293,61,52.0,0.0,0.0,52.0,61.0,0.0,0
972,972,10,3,30,Cloudy,11.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.612929560150294,16,56.0,0.0,0.0,56.0,16.0,0.0,0
973,973,10,3,45,Cloudy,11.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.956929530450294,16,75.0,0.0,0.0,75.0,16.0,0.0,0
974,974,10,4,0,Cloudy,11.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.300929500750295,61,94.0,0.0,0.0,94.0,61.0,0.0,0
975,975,10,4,15,Cloudy,11.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.324929299150295,16,113.0,0.0,0.0,113.0,16.0,0.0,0
976,976,10,4,30,Cloudy,10.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.668929269450295,16,132.0,0.0,0.0,132.0,16.0,0.0,0
977,977,10,4,45,Cloudy,10.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.012929239750296,61,151.0,0.0,0.0,151.0,61.0,0.0,0
978,978,10,5,0,Cloudy,10.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.036929038150296,16,170.0,0.0,0.0,170.0,16.0,0.0,0
979,979,10,5,15,Cloudy,10.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.3809290084502965,16,174.0,0.0,0.0,174.0,16.0,0.0,0
980,980,10,5,30,Cloudy,9.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.724928978750297,61,178.0,0.0,0.0,178.0,61.0,0.0,0
981,981,10,5,45,Cloudy,10.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.748928777150297,16,182.0,0.0,0.0,182.0,16.0,0.0,0
982,982,10,6,0,Cloudy,11.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.092928747450298,16,186.0,0.0,0.0,186.0,16.0,0.0,0
983,983,10,6,15,Cloudy,12.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.436928717750298,61,190.0,1.0,0.25,189.75,60.0,0.0,0
984,984,10,6,30,Cloudy,13.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.4609285161502985,16,194.0,2.0,0.75,193.25,14.0,0.0,0
985,985,10,6,45,Cloudy,14.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.804928486450299,16,198.0,3.0,1.5,196.5,13.0,0.0,0
986,986,10,7,0,Cloudy,14.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.1489284567502995,61,202.0,4.0,2.5,199.5,57.0,0.0,0
987,987,10,7,15,Cloudy,15.0,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,7.1729282551503,18,206.0,5.0,3.75,202.25,13.0,0.0,0
988,988,10,7,30,Cloudy,15.5,True,100,5.199999809,0,False,100,0.0,0,True,50,2.299999952,20.0,5.3099283154503,65,210.5,6.0,5.25,205.25,59.0,0.0,0
989,989,10,7,45,Cloudy,16.0,False,100,0.0,0,False,100,0.0,0,True,55,2.529999971,22.0,7.9199281867503,22,215.5,7.0,7.0,208.5,15.0,0.0,0
990,990,10,8,0,Cloudy,16.5,True,100,5.199999809,0,False,100,0.0,0,True,65,2.989999771,26.0,5.6429282128503,71,221.0,8.0,9.0,212.0,63.0,0.0,0
991,991,10,8,15,Cloudy,17.0,False,100,0.0,0,False,100,0.0,0,True,70,3.21999979,28.0,7.6319282470503005,28,227.5,9.0,11.25,216.25,19.0,0.0,0
992,992,10,8,30,Cloudy,17.5,True,100,5.199999809,45,False,100,0.0,15,True,75,3.449999809,30.0,4.7339284360503004,75,234.5,9.5,13.625,220.875,65.5,0.0,0
993,993,10,8,45,Cloudy,18.0,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,6.308928436050301,32,257.0,10.0,16.125,240.875,22.0,0.0,0
994,994,10,9,0,Cloudy,18.5,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,2.9969283757503007,81,280.0,10.5,18.75,261.25,70.5,0.0,0
995,995,10,9,15,Cloudy,19.0,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,3.9509283244503006,83,304.0,11.0,21.5,282.5,72.0,0.0,0
996,996,10,9,30,Cloudy,19.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.697928255150301,85,328.5,11.5,24.375,304.125,73.5,0.0,0
997,997,10,9,45,Cloudy,20.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.237928168750302,85,353.5,12.0,27.375,326.125,73.0,0.0,0
998,998,10,10,0,Cloudy,20.5,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.777928082350303,40,378.5,12.5,30.5,348.0,27.5,0.0,0
999,999,10,10,15,Cloudy,21.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.637928167850303,85,403.5,13.0,33.75,369.75,72.0,0.0,0
1000,1000,10,10,30,Cloudy,21.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.1779280814503035,85,428.5,13.5,37.125,391.375,71.5,0.0,0
1001,1001,10,10,45,Cloudy,22.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.717927995050304,85,453.5,14.0,40.625,412.875,71.0,0.0,0
1002,1002,10,11,0,Cloudy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.2579279086503043,85,478.5,14.0,44.125,434.375,71.0,0.0,0
1003,1003,10,11,15,Cloudy,23.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.797927822250305,85,503.5,14.0,47.625,455.875,71.0,0.0,0
1004,1004,10,11,30,Cloudy,23.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.337927735850306,85,528.5,14.0,51.125,477.375,71.0,0.0,0
1005,1005,10,11,45,Cloudy,24.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.8779276494503065,85,538.5,14.0,54.625,483.875,71.0,0.0,0
1006,1006,10,12,0,Cloudy,24.5,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,5.417927563050307,83,548.5,14.0,58.125,490.375,69.0,0.0,0
1007,1007,10,12,15,Cloudy,25.0,False,100,0.0,0,False,100,0.0,0,True,90,4.139999866,36.0,6.164927493750308,36,558.0,14.0,61.625,496.375,22.0,0.0,0
1008,1008,10,12,30,Cloudy,25.5,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,2.4389276143503076,79,567.0,14.0,65.125,501.875,65.0,0.0,0
1009,1009,10,12,45,Cloudy,26.0,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,3.5999273650503074,77,575.5,14.0,68.625,506.875,63.0,0.0,0
1010,1010,10,13,0,Cloudy,26.5,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,4.967927132850308,77,583.5,14.0,72.125,511.375,63.0,0.0,0
1011,1011,10,13,15,Cloudy,27.0,False,100,0.0,0,False,100,0.0,0,True,85,3.910000086,34.0,6.335926900650309,34,591.5,14.0,75.625,515.875,20.0,0.0,0
1012,1012,10,13,30,Cloudy,27.5,True,100,5.199999809,45,False,100,0.0,15,False,90,4.1399999145,36.0,2.816926823250308,81,600.0,14.0,79.125,520.875,67.0,0.0,0
1013,1013,10,13,45,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,3.7709267283003087,83,615.0,14.0,82.625,532.375,69.0,0.0,0
1014,1014,10,14,0,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.5179266590003095,85,639.5,14.0,86.125,553.375,71.0,0.0,0
1015,1015,10,14,15,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.05792657260031,85,664.5,14.0,89.625,574.875,71.0,0.0,0
1016,1016,10,14,30,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.597926486200311,85,689.5,14.0,93.125,596.375,71.0,0.0,0
1017,1017,10,14,45,Cloudy,27.5,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,6.137926399800312,40,714.5,13.5,96.5,618.0,26.5,0.0,0
1018,1018,10,15,0,Cloudy,27.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.9979264853003125,85,739.5,13.0,99.75,639.75,72.0,0.0,0
1019,1019,10,15,15,Cloudy,27.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.537926398900313,85,764.5,12.5,102.875,661.625,72.5,0.0,0
1020,1020,10,15,30,Cloudy,27.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.0779263125003133,85,789.5,12.0,105.875,683.625,73.0,0.0,0
1021,1021,10,15,45,Cloudy,26.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.617926226100314,85,814.5,11.5,108.75,705.75,73.5,0.0,0
1022,1022,10,16,0,Cloudy,26.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.157926139700314,85,839.5,11.0,111.5,728.0,74.0,0.0,0
1023,1023,10,16,15,Cloudy,26.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.697926053300315,85,864.5,10.5,114.125,750.375,74.5,0.0,0
1024,1024,10,16,30,Cloudy,25.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.237925966900316,85,889.5,10.0,116.625,772.875,75.0,0.0,0
1025,1025,10,16,45,Cloudy,25.0,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,5.777925880500317,40,899.5,9.5,119.0,780.5,30.5,0.0,0
1026,1026,10,17,0,Cloudy,24.5,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,1.6379259660003171,83,909.5,9.0,121.25,788.25,74.0,0.0,0
1027,1027,10,17,15,Cloudy,24.0,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,2.384925896700318,81,919.0,8.5,123.375,795.625,72.5,0.0,0
1028,1028,10,17,30,Cloudy,23.5,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,3.3389258454003183,79,928.0,8.0,125.375,802.625,71.0,0.0,0
1029,1029,10,17,45,Cloudy,23.0,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,4.499925596100319,77,936.5,7.0,127.125,809.375,70.0,0.0,0
1030,1030,10,18,0,Cloudy,22.5,False,100,0.0,0,False,100,0.0,0,True,70,3.21999979,28.0,5.867925363900319,28,944.5,6.0,128.625,815.875,22.0,0.0,0
1031,1031,10,18,15,Cloudy,22.0,True,100,5.199999809,0,False,100,0.0,0,True,65,2.989999771,26.0,2.9699255529003192,71,951.5,5.0,129.875,821.625,66.0,0.0,0
1032,1032,10,18,30,Cloudy,21.5,True,100,5.199999809,45,False,100,0.0,15,True,60,2.75999999,24.0,4.958925587100319,69,958.0,4.0,130.875,827.125,65.0,0.0,0
1033,1033,10,18,45,Cloudy,21.0,False,100,0.0,45,False,100,0.0,15,True,55,2.529999971,22.0,7.15492542420032,22,979.0,3.0,131.625,847.375,19.0,0.0,0
1034,1034,10,19,0,Cloudy,20.5,True,100,5.199999809,45,False,100,0.0,15,True,45,2.069999933,18.0,4.877925450300319,63,999.5,2.0,132.125,867.375,61.0,0.0,0
1035,1035,10,19,15,Cloudy,20.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.694925338700319,16,1019.0,1.0,132.375,886.625,15.0,0.0,0
1036,1036,10,19,30,Cloudy,20.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.038925309000319,16,1038.0,0.0,132.375,905.625,16.0,0.0,0
1037,1037,10,19,45,Cloudy,19.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.38292527930032,61,1057.0,0.0,132.375,924.625,61.0,0.0,0
1038,1038,10,20,0,Cloudy,19.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.40692507770032,16,1076.0,0.0,132.375,943.625,16.0,0.0,0
1039,1039,10,20,15,Cloudy,19.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.750925048000321,16,1095.0,0.0,132.375,962.625,16.0,0.0,0
1040,1040,10,20,30,Cloudy,19.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.094925018300321,61,1099.0,0.0,132.375,966.625,61.0,0.0,0
1041,1041,10,20,45,Cloudy,18.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.118924816700321,16,1103.0,0.0,132.375,970.625,16.0,0.0,0
1042,1042,10,21,0,Cloudy,18.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.462924787000322,61,1107.0,0.0,132.375,974.625,61.0,0.0,0
1043,1043,10,21,15,Cloudy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.486924585400322,16,1111.0,0.0,132.375,978.625,16.0,0.0,0
1044,1044,10,21,30,Cloudy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.830924555700323,16,1115.0,0.0,132.375,982.625,16.0,0.0,0
1045,1045,10,21,45,Cloudy,17.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.174924526000323,61,1119.0,0.0,132.375,986.625,61.0,0.0,0
1046,1046,10,22,0,Cloudy,17.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.198924324400323,16,1123.0,0.0,132.375,990.625,16.0,0.0,0
1047,1047,10,22,15,Cloudy,17.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.542924294700324,16,1127.0,0.0,132.375,994.625,16.0,0.0,0
1048,1048,10,22,30,Cloudy,17.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.886924265000324,61,1131.0,0.0,132.375,998.625,61.0,0.0,0
1049,1049,10,22,45,Cloudy,16.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.910924063400325,16,1135.0,0.0,132.375,1002.625,16.0,0.0,0
1050,1050,10,23,0,Cloudy,16.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.254924033700325,16,1139.0,0.0,132.375,1006.625,16.0,0.0,0
1051,1051,10,23,15,Cloudy,16.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.598924004000326,61,1143.0,0.0,132.375,1010.625,61.0,0.0,0
1052,1052,10,23,30,Cloudy,15.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.622923802400326,16,1147.0,0.0,132.375,1014.625,16.0,0.0,0
1053,1053,10,23,45,Cloudy,15.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.966923772700326,16,1151.0,0.0,132.375,1018.625,16.0,0.0,0
1054,1054,10,24,0,Cloudy,15.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.310923743000327,61,1155.0,0.0,132.375,1022.625,61.0,0.0,0
1055,1055,11,0,15,Rainy,13.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.334923541400327,16,4.0,0.0,0.0,4.0,16.0,0.0,0
1056,1056,11,0,30,Rainy,13.04999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.678923511700328,61,8.0,0.0,0.0,8.0,61.0,0.0,0
1057,1057,11,0,45,Rainy,13.04999924,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.702923310100328,16,12.0,0.0,0.0,12.0,16.0,0.0,0
1058,1058,11,1,0,Rainy,12.59999943,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.046923280400328,16,31.0,0.0,0.0,31.0,16.0,0.0,0
1059,1059,11,1,15,Rainy,12.59999943,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.390923250700329,61,50.0,0.0,0.0,50.0,61.0,0.0,0
1060,1060,11,1,30,Rainy,12.14999962,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.414923049100329,16,69.0,0.0,0.0,69.0,16.0,0.0,0
1061,1061,11,1,45,Rainy,12.14999962,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.75892301940033,16,88.0,0.0,0.0,88.0,16.0,0.0,0
1062,1062,11,2,0,Rainy,11.69999981,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.10292298970033,61,107.0,0.0,0.0,107.0,61.0,0.0,0
1063,1063,11,2,15,Rainy,11.69999981,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.12692278810033,16,126.0,0.0,0.0,126.0,16.0,0.0,0
1064,1064,11,2,30,Rainy,11.25,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.470922758400331,16,130.0,0.0,0.0,130.0,16.0,0.0,0
1065,1065,11,2,45,Rainy,11.25,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.814922728700331,61,134.0,0.0,0.0,134.0,61.0,0.0,0
1066,1066,11,3,0,Rainy,10.79999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.8389225271003315,16,138.0,0.0,0.0,138.0,16.0,0.0,0
1067,1067,11,3,15,Rainy,10.79999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.182922497400332,16,142.0,0.0,0.0,142.0,16.0,0.0,0
1068,1068,11,3,30,Rainy,10.34999943,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.526922467700333,61,146.0,0.0,0.0,146.0,61.0,0.0,0
1069,1069,11,3,45,Rainy,10.34999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.550922266100333,16,150.0,0.0,0.0,150.0,16.0,0.0,0
1070,1070,11,4,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.894922236400333,16,154.0,0.0,0.0,154.0,16.0,0.0,0
1071,1071,11,4,15,Rainy,9.899999619,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.238922206700334,61,158.0,0.0,0.0,158.0,61.0,0.0,0
1072,1072,11,4,30,Rainy,9.449999809,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.262922005100334,16,162.0,0.0,0.0,162.0,16.0,0.0,0
1073,1073,11,4,45,Rainy,9.449999809,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.6069219754003345,61,166.0,0.0,0.0,166.0,61.0,0.0,0
1074,1074,11,5,0,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.630921773800335,16,170.0,0.0,0.0,170.0,16.0,0.0,0
1075,1075,11,5,15,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.974921744100335,16,174.0,0.0,0.0,174.0,16.0,0.0,0
1076,1076,11,5,30,Rainy,8.550000191,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.318921714400336,61,178.0,0.0,0.0,178.0,61.0,0.0,0
1077,1077,11,5,45,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.342921512800336,16,182.0,0.0,0.0,182.0,16.0,0.0,0
1078,1078,11,6,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.6869214831003365,16,186.0,0.0,0.0,186.0,16.0,0.0,0
1079,1079,11,6,15,Rainy,10.79999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.030921453400337,61,190.0,0.600000024,0.150000006,189.8500061,60.399999976,0.0,0
1080,1080,11,6,30,Rainy,11.69999981,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.054921251800337,16,194.0,1.200000048,0.450000018,193.5500031,14.799999952,0.0,0
1081,1081,11,6,45,Rainy,12.59999943,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.398921222100338,16,213.0,1.800000072,0.900000036,212.1000061,14.199999928,0.0,0
1082,1082,11,7,0,Rainy,13.04999924,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.742921192400338,61,232.0,2.400000095,1.5,230.5,58.599999905,0.0,0
1083,1083,11,7,15,Rainy,13.5,False,100,0.0,45,False,100,0.0,15,True,45,2.069999933,18.0,7.7669209908003385,18,251.0,3.0,2.25,248.75,15.0,0.0,0
1084,1084,11,7,30,Rainy,13.94999981,False,100,0.0,45,False,100,0.0,15,True,50,2.299999952,20.0,5.903921051100339,20,270.5,3.600000143,3.150000095,267.3500061,16.399999857,0.0,0
1085,1085,11,7,45,Rainy,14.39999962,True,100,5.199999809,45,False,100,0.0,15,True,55,2.529999971,22.0,3.833921094300339,67,290.5,4.200000286,4.200000286,286.3000183,62.799999714,0.0,0
1086,1086,11,8,0,Rainy,14.84999943,False,100,0.0,0,False,100,0.0,0,True,65,2.989999771,26.0,6.236920948500339,26,311.0,4.800000191,5.400000572,305.6000061,21.199999809,0.0,0
1087,1087,11,8,15,Rainy,15.29999924,True,100,5.199999809,0,False,100,0.0,0,True,70,3.21999979,28.0,3.545921154600339,73,317.5,5.400000095,6.750000477,310.75,67.599999905,0.0,0
1088,1088,11,8,30,Rainy,15.75,True,100,5.199999809,0,False,100,0.0,0,True,75,3.449999809,30.0,5.327921171700339,75,324.5,5.700000286,8.175000191,316.3250122,69.299999714,0.0,0
1089,1089,11,8,45,Rainy,16.19999886,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,6.902921171700339,32,332.0,6.0,9.675000191,322.3250122,26.0,0.0,0
1090,1090,11,9,0,Rainy,16.64999962,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,3.5909211114003394,81,340.0,6.300000191,11.25,328.75,74.699999809,0.0,0
1091,1091,11,9,15,Rainy,17.10000038,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,4.544921060100339,83,349.0,6.600000381,12.89999962,336.1000061,76.399999619,0.0,0
1092,1092,11,9,30,Rainy,17.54999924,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.29192099080034,85,358.5,6.900000095,14.625,343.875,78.099999905,0.0,0
1093,1093,11,9,45,Rainy,18.0,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,5.831920904400341,40,368.5,7.200000286,16.42499924,352.0750122,32.799999714,0.0,0
1094,1094,11,10,0,Rainy,18.44999886,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,1.691920989900341,85,378.5,7.500000477,18.29999924,360.2000122,77.499999523,0.0,0
1095,1095,11,10,15,Rainy,18.89999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.2319209035003413,85,393.5,7.800000191,20.25,373.25,77.199999809,0.0,0
1096,1096,11,10,30,Rainy,19.35000038,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.7719208171003418,85,418.5,8.100000381,22.27499962,396.2250061,76.899999619,0.0,0
1097,1097,11,10,45,Rainy,19.79999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.311920730700342,85,443.5,8.400000572,24.375,419.125,76.599999428,0.0,0
1098,1098,11,11,0,Rainy,20.25,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.8519206443003426,85,468.5,8.400000572,26.47500038,442.0249939,76.599999428,0.0,0
1099,1099,11,11,15,Rainy,20.69999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.3919205579003435,85,493.5,8.400000572,28.57500076,464.9249878,76.599999428,0.0,0
1100,1100,11,11,30,Rainy,21.14999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.931920471500344,85,518.5,8.400000572,30.67500114,487.8249817,76.599999428,0.0,0
1101,1101,11,11,45,Rainy,21.59999847,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.471920385100345,85,543.5,8.400000572,32.77500153,510.7249451,76.599999428,0.0,0
1102,1102,11,12,0,Rainy,22.04999924,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,6.011920298700346,38,568.5,8.400000572,34.875,533.625,29.599999428,0.0,0
1103,1103,11,12,15,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,2.0789204013003464,81,593.0,8.400000572,36.97499847,556.0250244,72.599999428,0.0,0
1104,1104,11,12,30,Rainy,22.94999886,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,3.0329203500003468,79,617.0,8.400000572,39.07499695,577.9250488,70.599999428,0.0,0
1105,1105,11,12,45,Rainy,23.39999962,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,4.193920100700347,77,640.5,8.400000572,41.17499542,599.3250732,68.599999428,0.0,0
1106,1106,11,13,0,Rainy,23.84999847,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,5.561919868500348,77,648.5,8.400000572,43.2749939,605.2250977,68.599999428,0.0,0
1107,1107,11,13,15,Rainy,24.29999924,False,100,0.0,0,False,100,0.0,0,True,85,3.910000086,34.0,6.929919636300348,34,656.5,8.400000572,45.37499237,611.1251221,25.599999428,0.0,0
1108,1108,11,13,30,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,3.4109195589003476,81,665.0,8.400000572,47.47499084,617.5251465,72.599999428,0.0,0
